"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
371978,"July 9, 2015",Colorado,Aurora,"1000 block of North Vaughn Street",0,1,N/A
372056,"July 8, 2015","New York",Yonkers,"Waverly Street",1,0,N/A
371584,"July 8, 2015",Montana,Bozeman,N/A,0,1,N/A
369973,"July 7, 2015",Tennessee,Chattanooga,"South Access Road",0,1,N/A
371354,"July 6, 2015",California,Merced,"Calimyra Avenue",0,2,N/A
371069,"July 6, 2015","South Carolina",Seabrook,"Seabrook Center Road",0,1,N/A
369515,"July 5, 2015",Ohio,Cincinnati,"Virgil Road",0,1,N/A
369840,"July 5, 2015","New York",Plattsburgh,"23 Club Road",1,0,N/A
369035,"July 5, 2015",Texas,Spring,"19000 block of Puget Lane",1,0,N/A
371179,"July 5, 2015",Georgia,Athens,"Hickman Drive",0,1,N/A
371059,"July 5, 2015","South Carolina",Spartanburg,"Cedar Springs Road",0,1,N/A
369734,"July 5, 2015","New Hampshire",Manchester,"93 Pearl Street",0,1,N/A
371620,"July 5, 2015",Alaska,Emmonak,N/A,0,1,N/A
369083,"July 4, 2015",Pennsylvania,"West Mifflin","4800 Kennywood Blvd",0,1,N/A
368412,"July 4, 2015",Massachusetts,Lawrence,"7 Exchange Street",1,0,N/A
368917,"July 4, 2015",Iowa,"Council Bluffs","26th Street and Avenue J",0,1,N/A
370573,"July 4, 2015",Wisconsin,Milwaukee,"4100 block of West Vliet",0,1,N/A
368654,"July 4, 2015",Tennessee,Nashville,"First Avenue and Korean Veterans Boulevard",0,1,N/A
368798,"July 4, 2015",California,"Bethel Island","3500 block of Gateway Road",0,1,N/A
621488,"July 4, 2015",Texas,Boerne,"1142 Sisterdale Road",0,0,N/A
368816,"July 4, 2015",Illinois,Chicago,"9200 block of South Forest",0,2,N/A
368524,"July 4, 2015",Ohio,Cleveland,"Willowdale Avenue",0,2,N/A
371111,"July 4, 2015",Georgia,"Social Circle",N/A,0,1,N/A
378257,"July 3, 2015","North Carolina","Midway Park","2720 Piney Green Rd",0,0,N/A
369160,"July 3, 2015",Washington,Puyallup,"1700 block of West Stewart Street",0,1,N/A
370070,"July 3, 2015",Louisiana,Scott,"627 Fenetre Rd",1,0,N/A
371177,"July 3, 2015",Georgia,Athens,"Nowhere Road",0,1,N/A
373761,"July 3, 2015",Minnesota,"Albert Lea (Oakland)","87387 245th Street",0,1,N/A
368587,"July 3, 2015",Colorado,"Woodland Park","Rainbow Falls Rd",1,0,N/A
367789,"July 2, 2015",Texas,Dallas,"Coit Road",0,1,N/A
367750,"July 2, 2015",Virginia,Hampton,"300 block of West Chamberlin Avenue",1,0,N/A
366752,"July 1, 2015",Kentucky,Lexington,"South Broadway and Cedar Street",0,1,N/A
368993,"July 1, 2015",Louisiana,Shreveport,"3600 block of Colquitt Road",0,1,N/A
366832,"July 1, 2015",Ohio,Uhrichsville,"400 block of East High Street",0,1,N/A
367245,"July 1, 2015",Florida,"Plant City","5721 Turkey Tree Lane",0,1,N/A
366921,"June 30, 2015",Wisconsin,Milwaukee,"1600 block of West Hadley",0,1,N/A
366472,"June 30, 2015",Florida,"Fort Lauderdale (Tamarac)","5720 Tuscany Terrace",1,0,N/A
368333,"June 30, 2015",Wyoming,Cheyenne,"1000 block of Bade Road",0,1,N/A
368092,"June 30, 2015",Alaska,"Denali National Park","George Parks Highway",1,0,N/A
365905,"June 29, 2015",Texas,Houston,"2800 North Terminal Road",0,0,N/A
365596,"June 28, 2015",Kentucky,Cadiz,"5589 Caledonia Road",0,1,N/A
366477,"June 28, 2015",Pennsylvania,Manheim,"100 block of Turnbridge Drive",0,1,N/A
366451,"June 28, 2015",Michigan,Jackson,"West Michigan Avenue",0,1,N/A
365252,"June 28, 2015",Michigan,Franklin,"12919 Tipton Highway",1,0,N/A
365335,"June 28, 2015",Alabama,Athens,N/A,0,1,N/A
365203,"June 28, 2015","New Mexico",Roswell,"1901 S Sunset Avenue",0,1,N/A
365768,"June 27, 2015",Nebraska,Lincoln,"4713 Hartley Street #1",0,1,N/A
366869,"June 27, 2015",Illinois,Chicago,"2200 block of North Karlov",0,1,N/A
366444,"June 27, 2015",Pennsylvania,Indiana,"Regency Square Drive",0,1,N/A
366793,"June 27, 2015",Ohio,Toledo,"2620 119th Street",0,1,N/A
367343,"June 27, 2015",Montana,"Saint Marie","308B Willow",1,0,N/A
364754,"June 26, 2015",Georgia,Columbus,"700 block of Andrea Drive",1,0,N/A
366435,"June 26, 2015",Illinois,Joliet,"400 block of Mississippi Avenue",0,1,N/A
365146,"June 26, 2015",Kentucky,Corbin,"60 S Stewart Road",0,1,N/A
364609,"June 26, 2015",Maryland,Aberdeen,"300 block of S. Rogers Street",0,1,N/A
1627253,"June 26, 2015",Alabama,Birmingham,"100 block of Lake Drive N.E.",1,0,N/A
365464,"June 26, 2015",California,Fresno,"Fresno Street and McKinley Avenue",0,1,N/A
364414,"June 26, 2015",Massachusetts,Billerica,"300 block of Andover Road",1,0,N/A
365090,"June 26, 2015",Missouri,"Saint Louis","5000 block of Crosswood Drive",1,0,N/A
363943,"June 24, 2015",California,Concord,"4700 Evora Road",1,0,N/A
363360,"June 24, 2015",Tennessee,Memphis,"Ash Street",0,1,N/A
363901,"June 24, 2015",Massachusetts,Townsend,"202 Mason Road",0,1,N/A
363896,"June 24, 2015",Texas,"Corpus Christi","474 Miramar Place",0,1,N/A
364934,"June 24, 2015",Montana,"Hot Springs","Little Bitterroot Rd",1,0,N/A
364687,"June 24, 2015",Arkansas,"Little Rock","Fulton St",0,1,N/A
366640,"June 24, 2015",Michigan,Washington,"Elm Ct",0,1,N/A
363630,"June 24, 2015",Pennsylvania,York,"500-block of Buckthorn Drive",0,1,N/A
363525,"June 24, 2015",California,"Pittsburg (Bay Point)","4700 Evora Road",1,0,N/A
364930,"June 24, 2015",Missouri,Sikeston,N/A,1,0,N/A
362801,"June 23, 2015",Virginia,Henry,N/A,1,0,N/A
362816,"June 23, 2015",Tennessee,Knoxville,"2411 Wilson Avenue",0,1,N/A
362490,"June 23, 2015",Texas,"Fort Worth","1400 block of New York Avenue",0,1,N/A
363178,"June 23, 2015",Oklahoma,"Oklahoma City","700 block of NE 31st Street",0,0,N/A
363082,"June 23, 2015",Louisiana,Shreveport,"2900 block of Boss Street",0,1,N/A
363451,"June 23, 2015",Alabama,"Rainsville (Shiloh)","1700 block of Main Street",0,1,N/A
362654,"June 22, 2015",Arkansas,Blytheville,"700-block of East McHaney Drive",1,0,N/A
362660,"June 22, 2015",Arkansas,Jonesboro,N/A,0,1,N/A
362272,"June 21, 2015",Alaska,Sterling,N/A,1,0,N/A
362064,"June 21, 2015",Michigan,Pontiac,"Barkell Street and Tennyson",0,1,N/A
362562,"June 21, 2015",Georgia,Lagrange,"400 block of Revis Street",0,1,N/A
362324,"June 20, 2015",Minnesota,"Eden Prairie","Eden Prairie Road",0,1,N/A
361705,"June 20, 2015",Kentucky,Barbourville,"322 Turner Loop Rd",1,0,N/A
361485,"June 20, 2015",Texas,Houston,"5619 Aldine Bender Rd",1,0,N/A
361300,"June 20, 2015",Florida,Orlando,"10626 East Colonial",0,1,N/A
362183,"June 19, 2015",Colorado,"Fort Collins","1720 W. Mulberry Street",0,1,N/A
362322,"June 19, 2015",Minnesota,Felton,N/A,0,1,N/A
360647,"June 19, 2015",Ohio,"Columbus (Whitehall)","Chandler Drive",0,1,N/A
362767,"June 19, 2015",Massachusetts,Bridgewater,"1 Administration Road",0,1,N/A
360140,"June 18, 2015",Texas,Whitehouse,"7600 block of Beam Rd",0,1,N/A
360365,"June 18, 2015",Illinois,Champaign,N/A,0,1,N/A
360316,"June 18, 2015",Louisiana,"New Orleans","4900 block of Walmsley Street",1,0,N/A
362069,"June 17, 2015",Missouri,"Kansas City","2000 block of Park Tower Drive",0,1,N/A
360780,"June 17, 2015","New York","Staten Island","Bay and Sands Street",0,1,N/A
360041,"June 17, 2015",Pennsylvania,Pittsburgh,"300-block of Jacunda Street",0,1,N/A
358987,"June 16, 2015",Florida,"Lake Worth","Mee Court",0,1,N/A
358124,"June 15, 2015",Louisiana,Shreveport,"3200 block of West Bert Kouns Industrial Loop",0,1,N/A
359288,"June 15, 2015",Kentucky,Canmer,"Maxey Knob Rd",0,1,N/A
359098,"June 15, 2015",Maryland,Baltimore,"900 block of N. Carrollton Ave",0,1,N/A
358612,"June 15, 2015",Indiana,Columbus,"1000 block of Westview Point Drive",0,1,N/A
358981,"June 15, 2015",Florida,Jacksonville,"3400 block of Frances Avenue",1,0,N/A
358279,"June 15, 2015",Georgia,Statesboro,"1535 Fair Road",1,0,N/A
358286,"June 15, 2015",Georgia,Lithonia,"2600 block of Embarcadero Drive",0,1,N/A
358679,"June 15, 2015",Pennsylvania,York,"1400 block of Devers Road",0,1,N/A
357635,"June 14, 2015",Florida,Mims,N/A,1,0,N/A
358365,"June 14, 2015","North Carolina","Elizabeth City","1144 N Road St",0,1,N/A
358499,"June 14, 2015",Maryland,Baltimore,"200 block of North Mount Street",0,1,N/A
477536,"June 14, 2015",Utah,"Fort Duchesne",N/A,1,0,N/A
357954,"June 14, 2015",Utah,"Fort Duchesne","7500 East",1,0,N/A
358421,"June 13, 2015","New Hampshire",Concord,"111 Fisherville Road",0,1,N/A
358560,"June 13, 2015",Nevada,"Sun Valley","5500 block of Slope Dr",0,1,N/A
357508,"June 13, 2015","New York","New York (Manhattan)","301 Park Avenue",0,1,N/A
358722,"June 13, 2015",Texas,Decatur,"3695 Co Rd 4010",1,0,N/A
357588,"June 13, 2015",Illinois,Chicago,"1500 block of South Hamlin Avenue",0,1,N/A
357988,"June 13, 2015",Texas,Dallas,"13600 block of North Central Expressway",1,0,N/A
357241,"June 13, 2015",Florida,Pensacola,"6600 block of Saufley Pines Rd",0,2,N/A
367311,"June 13, 2015",Colorado,Arvada,"8700 block of Chase Drive",0,0,N/A
357538,"June 13, 2015",Pennsylvania,"Grove City","631 N Broad St",0,1,N/A
356788,"June 12, 2015",Ohio,Springfield,"3300 block of Eichelberger Ln",0,1,N/A
358898,"June 12, 2015",Pennsylvania,"Grove City","631 N Broad Street Exd",0,1,N/A
356522,"June 12, 2015",Nevada,"Las Vegas","Lamb Boulevard and Vegas Valley Drive",0,1,N/A
356646,"June 12, 2015",Illinois,Chicago,"4700 block of West Addison Street",1,0,N/A
356105,"June 11, 2015",California,"San Francisco","23rd and Bartlett",0,1,N/A
356090,"June 11, 2015",Ohio,Hamilton,"709 Gordon Smith Blvd",1,0,N/A
359275,"June 11, 2015","South Dakota",Redfield,N/A,0,1,N/A
356130,"June 11, 2015",Indiana,Indianapolis,"2400 block of Arbor Lake Lane",0,1,N/A
355592,"June 10, 2015",Wisconsin,Hatley,"Esker Road",0,1,N/A
356297,"June 10, 2015",California,Adelanto,"1800 block of Bellflower Street",1,0,N/A
356117,"June 9, 2015",Arizona,Kingman,"2300 block of South Highway 66",0,1,N/A
354876,"June 9, 2015",Tennessee,Memphis,"4300 block of Egyptian Cove",1,0,N/A
357337,"June 9, 2015",Indiana,Jeffersonville,"Middle Road",0,1,N/A
365230,"June 8, 2015",Georgia,"Atlanta (Sandy Springs)","300 block of Hammond Drive",0,0,N/A
354151,"June 8, 2015",Texas,Abilene,"3638 North 6th St",0,2,N/A
353455,"June 7, 2015",Ohio,Lebanon,"Wilmington Road",0,1,N/A
353752,"June 7, 2015",Alaska,Ketchikan,"Brown Mountain Road",1,0,N/A
357088,"June 7, 2015",Pennsylvania,Bangor,"439 Blue Valley Dr",0,0,N/A
353781,"June 7, 2015",California,Oakland,"3800 block of Penniman Avenue",0,2,N/A
353616,"June 7, 2015",Oregon,Portland,"9100 Southeast Powell Boulevard",0,1,N/A
354135,"June 7, 2015",Louisiana,"La Place","Creole St",0,0,N/A
353315,"June 6, 2015",Ohio,Cleveland,"6800 block of Fullerton Avenue",0,1,N/A
353347,"June 6, 2015",Michigan,Detroit,"Chalmers Ave and Rosemary St",0,2,N/A
356096,"June 6, 2015",Virginia,Culpeper,"Gum and Blossom",0,1,N/A
354896,"June 6, 2015",Idaho,"Twin Falls",N/A,0,1,N/A
389394,"June 6, 2015",Pennsylvania,Easton,"100 block of South Union St",0,1,N/A
353327,"June 6, 2015",Missouri,"St Joseph","Faraon and 26th Street",0,1,N/A
354070,"June 6, 2015",Vermont,Searsburg,N/A,0,1,N/A
352775,"June 5, 2015",Kentucky,"Bowling Green","904 State St",0,0,N/A
353120,"June 5, 2015",Michigan,Flint,"3500 block of Donnelly Street",0,1,N/A
353137,"June 5, 2015",Texas,Dallas,"11500 Ferguson Road",0,1,N/A
352519,"June 4, 2015",Texas,Houston,"5615 Leeland",1,0,N/A
352246,"June 4, 2015",Louisiana,Shreveport,"600 block of West 72nd Street",0,1,N/A
352139,"June 4, 2015",Missouri,"Kansas City","5300 block of NE 47th Street",0,2,N/A
354229,"June 4, 2015",Washington,"Tacoma (Parkland)","400 block of 111th Street Court East",0,1,N/A
351681,"June 3, 2015",Ohio,Hamilton,"700 block of Fairview Avenue",1,0,N/A
352153,"June 3, 2015",Kansas,Ellis,"400 block of Washington",0,1,N/A
351684,"June 3, 2015",Ohio,Cincinnati,"525 block of Hale Avenue",0,2,N/A
358344,"June 3, 2015","New Mexico",Albuquerque,"Southern SE",0,1,N/A
351196,"June 2, 2015","New York","Staten Island","225 Park Hill Avenue",0,1,N/A
352418,"June 2, 2015",Pennsylvania,Harrisburg,"10 block of North 13th Street",0,1,N/A
350457,"June 1, 2015",Kentucky,Bledsoe,"US Highway 221",0,1,N/A
350337,"June 1, 2015",Indiana,"Fort Wayne",N/A,0,1,N/A
350729,"June 1, 2015",Texas,Houston,"6215 Heatherbloom",1,0,N/A
350797,"June 1, 2015","New Mexico",Albuquerque,"2100 block of Coal Place SE",0,1,N/A
356839,"June 1, 2015",Colorado,"Pueblo (Blende)","1200 block of Roselawn Road",0,1,N/A
350933,"June 1, 2015",Louisiana,Algiers,"1200 block of Farragut Street",1,0,N/A
350952,"May 31, 2015",Ohio,Campbell,"Penhale Avenue",0,1,N/A
370418,"May 31, 2015",Oregon,Springfield,"513 Nicholas Drive",2,0,N/A
350274,"May 31, 2015",Illinois,Chicago,"8000 block of South Burnham Avenue",0,1,N/A
349924,"May 31, 2015",Minnesota,"Maple Grove","17000 block of 89th Place North",0,1,N/A
350282,"May 30, 2015",Arkansas,Franklin,"1199 Love Trail",1,0,N/A
349312,"May 30, 2015",Tennessee,Memphis,"8100 block of Waterford Circle",0,1,N/A
349728,"May 30, 2015","South Carolina","Myrtle Beach","Carnation Circle",0,1,N/A
349793,"May 30, 2015","New York",Brooklyn,"1 Brookdale Plaza",0,1,N/A
350731,"May 30, 2015",Alaska,Ambler,N/A,1,0,N/A
349456,"May 30, 2015",Texas,Abilene,"500 block of Washington Street",1,0,N/A
349770,"May 30, 2015",Mississippi,Guntown,"444 Birmingham Ridge Rd",0,1,N/A
349078,"May 29, 2015",Delaware,Wilmington,"South Broom Street",0,1,N/A
349615,"May 29, 2015",Utah,Bluffdale,"17800 South Redwood Road",0,1,N/A
349441,"May 29, 2015",Kentucky,"Trigg (county)",N/A,0,1,N/A
349243,"May 29, 2015",Pennsylvania,Philadelphia,"3500 block of Stouton St",0,1,N/A
353560,"May 29, 2015",Missouri,"Moscow Mills","50 block of Blue Bunting Cir",0,1,N/A
348842,"May 29, 2015",Georgia,Covington,"200 block of Lower River Rd",0,1,N/A
349791,"May 29, 2015",Mississippi,Madison,N/A,0,1,N/A
349803,"May 29, 2015",Alabama,Ensley,"2800 block of Avenue F",1,0,N/A
349373,"May 28, 2015",Utah,Herriman,"5242 Leila Lane",0,2,N/A
348683,"May 28, 2015",California,Vacaville,"200 block of Cedar Street",0,1,N/A
348545,"May 27, 2015","North Carolina",Kinston,N/A,0,2,N/A
348215,"May 27, 2015",Louisiana,"Lake Charles","Gerstner Memorial Dr and 8th St",0,1,N/A
350004,"May 27, 2015",Ohio,"South Euclid","Liberty Road",0,1,N/A
349050,"May 26, 2015",Alaska,Juneau,N/A,0,0,N/A
348917,"May 26, 2015",Alabama,Huntsville,"3900 block of Timbercrest Drive",1,0,N/A
348209,"May 26, 2015",Louisiana,"Baton Rouge",N/A,0,1,N/A
347497,"May 26, 2015",Maryland,Dundalk,"1900 block of Armco Way",0,1,N/A
347655,"May 26, 2015",Louisiana,"New Orleans",N/A,0,1,N/A
347524,"May 26, 2015",Illinois,Champaign,"Beardsley Park",0,1,N/A
350237,"May 25, 2015",Ohio,Stow,"1000 block of Graham Road",0,1,N/A
346621,"May 25, 2015","New York",Yonkers,"484 Walnut St",1,0,N/A
346250,"May 25, 2015","South Carolina","Isle Of Palms","1 14th Ave",0,1,N/A
347719,"May 25, 2015",Indiana,Anderson,"1100 block of North Scatterfield Road",1,0,N/A
346623,"May 25, 2015",Ohio,Columbus,"Ariel Drive",0,1,N/A
347004,"May 25, 2015","South Carolina","Rock Hill","Crawford Road",0,1,N/A
348488,"May 25, 2015","South Dakota",Aberdeen,N/A,1,0,N/A
346085,"May 25, 2015",Virginia,Meherrin,"Doswell Town Road",1,0,N/A
346617,"May 25, 2015",Florida,Tequesta,"Azalea Circle",0,1,N/A
346453,"May 24, 2015",Nebraska,Fremont,"East 1st and Thomas",0,2,N/A
345761,"May 24, 2015",Missouri,Independence,"305 N. 291 Highway",0,3,N/A
346383,"May 24, 2015",Massachusetts,Boston,"77 Endicott Street",0,1,N/A
347609,"May 23, 2015",Indiana,Valparaiso,"76 E US-6",0,2,N/A
347881,"May 23, 2015",Oklahoma,Pryor,"1421 West 450 Road",0,1,N/A
346713,"May 23, 2015",Mississippi,Jackson,"Glencross Drive",1,0,N/A
345659,"May 23, 2015",Arkansas,"Pine Bluff","1400 block of Cherry Street",1,0,N/A
352990,"May 23, 2015",Georgia,Savannah,"1198 Washington Ave",0,0,N/A
348194,"May 23, 2015",Ohio,Lancaster,"Columbus-Lancaster Road",0,1,N/A
347283,"May 23, 2015",Pennsylvania,Bethlehem,N/A,0,1,N/A
344798,"May 22, 2015",Michigan,Kalamazoo,"700 block of Dwight Street",1,0,N/A
360147,"May 22, 2015",Texas,"Mount Pleasant","2504 W Ferguson Rd",0,1,N/A
345206,"May 22, 2015",California,"Fair Oaks","River Access Road",1,0,N/A
345051,"May 22, 2015",Texas,"Mt. Pleasant","Highway 271",0,1,N/A
345177,"May 21, 2015",Kansas,Clearwater,"11100 block of W 95th St S",0,1,N/A
350435,"May 21, 2015",Texas,Bastrop,"747 Texas 71 West",0,1,N/A
344753,"May 21, 2015",California,Sacramento,"1860 Ethan Way",0,1,N/A
345081,"May 21, 2015",Texas,Bellmead,"Sam Houston St and Concord Rd",0,1,N/A
345616,"May 21, 2015",Alabama,Gadsden,"Whites Chapel Road",0,1,N/A
344400,"May 20, 2015",Wisconsin,Madison,"5100 block of Milwaukee Street",0,1,N/A
344322,"May 20, 2015","New York",Baywood,N/A,0,1,N/A
350937,"May 20, 2015",Connecticut,Meriden,"Heather Heights",0,1,N/A
344345,"May 19, 2015",Utah,Snowville,"UT 30",0,1,N/A
343177,"May 19, 2015",Georgia,Atlanta,"1900 block of Rollingwood Drive",0,1,N/A
345223,"May 19, 2015",Oregon,Springfield,"2800 Gateway St",0,1,N/A
342289,"May 18, 2015",Kansas,Wichita,N/A,0,1,N/A
343217,"May 18, 2015",Ohio,Cleveland,"West 70th Street",0,1,N/A
347677,"May 18, 2015",Oklahoma,Owasso,"1400 block of North Birch Street",1,0,N/A
344022,"May 18, 2015",Missouri,Columbia,"Texas Avenue",0,1,N/A
342514,"May 17, 2015",Pennsylvania,"Clarks Summit",N/A,0,0,N/A
341726,"May 17, 2015",Florida,"Saint Augustine","3800 block of Osprey Cir",0,1,N/A
343276,"May 17, 2015",Georgia,Moultrie,"200 block of Hawthorne Drive",0,0,N/A
342272,"May 17, 2015","North Carolina",Stokes,"Highway 30",0,1,N/A
342093,"May 17, 2015",California,"San Diego","Annrae Street and Mesa College Drive",1,1,N/A
345898,"May 17, 2015",Minnesota,Aitkin,"2100 block of North 4th Street",1,0,N/A
342035,"May 17, 2015",Kentucky,Flatwoods,"900 block of Diedrich Drive",1,0,N/A
344106,"May 17, 2015",Texas,Laredo,"3300 block of South Texas Avenue",0,1,N/A
341442,"May 16, 2015",Utah,Tooele,"355 S. Fairway Drive",0,2,N/A
341400,"May 16, 2015",Maryland,Baltimore,"1500 block of Presstman Street",0,1,N/A
342164,"May 16, 2015","South Carolina",Taylors,"3027 Wade Hampton Boulevard",0,0,N/A
341451,"May 16, 2015",California,Perris,"140 block of Metz Road",1,0,N/A
341480,"May 16, 2015",Oregon,"Linn (county)",N/A,0,1,N/A
341741,"May 16, 2015",Oregon,"The Dalles","950 Pomona Street",0,1,N/A
340941,"May 15, 2015",Colorado,"Colorado Springs","2500 block of East Pikes Peak Avenue",0,1,N/A
342166,"May 15, 2015","South Carolina",Spartanburg,"150 East Henry Street #301",0,1,N/A
340951,"May 15, 2015",Kansas,Salina,"228 E. Ellsworth Street",0,1,N/A
341482,"May 15, 2015",Pennsylvania,Munson,"Casanova Rd",0,1,N/A
343125,"May 15, 2015",Montana,"Beaverhead (county)",N/A,0,1,N/A
340771,"May 15, 2015",Tennessee,Centerville,"3800 block of Swan Creek Road",0,1,N/A
347341,"May 15, 2015",Louisiana,"Baton Rouge","2565 Rose Garden Dr",0,1,N/A
342482,"May 15, 2015",Wisconsin,Sheboygan,"2700 block of South 11th Street",0,1,N/A
341017,"May 15, 2015",Texas,Muleshoe,"300 block of E. D Street",0,1,N/A
340998,"May 15, 2015",Arkansas,Redfield,"1107 Huck Finn Blvd",1,0,N/A
340500,"May 14, 2015",Ohio,Columbus,"3000 block of Azelda Street",0,1,N/A
340786,"May 14, 2015",Alabama,Birmingham,"700 block of Center Place Southwest",1,0,N/A
1542774,"May 14, 2015",Florida,"Orlando (Pine Hills)","Pine Ridge Rd",0,1,N/A
340682,"May 14, 2015",Georgia,Newnan,"1096 Highway 34 E",0,1,N/A
339987,"May 14, 2015",Florida,Clearwater,"1201 Gulf Boulevard",0,1,N/A
340597,"May 14, 2015",Texas,"San Antonio","200 block of Paramount Avenue",0,1,N/A
340371,"May 14, 2015",Nebraska,Omaha,"10205 P Street",0,1,N/A
339679,"May 13, 2015",Wisconsin,Stoughton,"111 Chalet Drive",0,1,N/A
340446,"May 13, 2015","North Dakota",Dickinson,N/A,0,0,N/A
340037,"May 13, 2015",Oklahoma,Shawnee,"OK-18 and Moccasin Trl",0,1,N/A
340030,"May 13, 2015",Indiana,"South Bend","300 block of Ewing Street",0,1,N/A
339727,"May 12, 2015",Texas,Fayetteville,"618 Rusk Street",0,0,N/A
339576,"May 12, 2015",Colorado,Lakewood,"South Wadsworth Boulevard and West Mansfield Parkway",0,1,N/A
338785,"May 12, 2015",Georgia,Lagrange,"700 block of South Greenwood Street",0,2,N/A
340022,"May 12, 2015",Illinois,"Des Plaines","Jane Addams Memorial Tollway",0,0,N/A
410881,"May 12, 2015","New York",Bronx,N/A,0,1,N/A
340020,"May 12, 2015",Arkansas,"Little Rock","12610 Chenal Parkway",0,0,N/A
339191,"May 12, 2015",Illinois,Chicago,"8800 block of South Saginaw",0,1,N/A
339186,"May 12, 2015",Texas,Edinburg,"1600 block of Chandler Circle",0,1,N/A
338580,"May 11, 2015",Washington,Tacoma,"9210 South Hosmer Street",1,0,N/A
338813,"May 11, 2015",California,"La Puente","16418 Valley Boulevard",1,0,N/A
342728,"May 11, 2015",Oregon,Post,"1700 block of Southeast Terrible Trail",1,0,N/A
350432,"May 11, 2015",Wisconsin,Onalaska,"204 King Street",0,1,N/A
340769,"May 11, 2015",Mississippi,Pearl,N/A,0,0,N/A
340024,"May 11, 2015","South Carolina","Rock Hill","2146 Stanton Dr.",0,0,N/A
338012,"May 11, 2015",Michigan,"Ann Arbor","3000 block of Valencia Circle",0,1,N/A
338265,"May 10, 2015",Ohio,Trotwood,"4000 block of Mayview Drive",0,1,N/A
338716,"May 10, 2015",Ohio,Leavittsburg,"205 Ruth Ave",1,0,N/A
340015,"May 9, 2015",Missouri,Warrensburg,"SE 421st Rd and SE 115th Rd",1,0,N/A
339076,"May 9, 2015",Indiana,Hamblen,"5100 block of Bean Blossom Road",1,0,N/A
337136,"May 9, 2015","South Carolina",Aiken,"329 Magnolia Lake Court",0,1,N/A
337299,"May 9, 2015",Louisiana,Lafayette,"1600 block of 12th Street",1,0,N/A
337971,"May 9, 2015",Texas,"College Station","2600 block of Harvey Road",0,1,N/A
337111,"May 8, 2015",Indiana,Gary,"1000 block of Tyler Street",0,1,N/A
335664,"May 7, 2015","New Jersey",Phillipsburg,"Shannon St",0,1,N/A
336654,"May 7, 2015",Iowa,"Council Bluffs","North 31st and Avenue L",0,1,N/A
336125,"May 7, 2015",Louisiana,Thibodaux,"137 W Park Ave",0,1,N/A
339552,"May 6, 2015","North Carolina",Arden,"301 Long Shoals Road",0,0,N/A
335597,"May 6, 2015","West Virginia",Charleston,"3100 block of Fourth Avenue",0,1,N/A
339545,"May 6, 2015",Texas,Trinity,"Walker Street and Fairdale Street",1,0,N/A
335388,"May 6, 2015","North Carolina",Concord,"4300 block of Irish Potato Road",0,1,N/A
335154,"May 6, 2015",Indiana,Indianapolis,"4200 block of Weaver Ave",0,1,N/A
335147,"May 6, 2015",California,Pacoima,"12000 block of Van Nuys Boulevard",0,0,N/A
335695,"May 6, 2015",Florida,Jacksonville,"5200 block of Redrac Street",0,1,N/A
335141,"May 5, 2015",Kentucky,Lexington,"120 W Maxwell  St",0,0,N/A
334928,"May 5, 2015",Indiana,Rockville,"County Road 275 South and Fisher Road",0,1,N/A
334866,"May 5, 2015",Maine,China,"Danforth Road",0,1,N/A
334630,"May 5, 2015",Indiana,Indianapolis,"8000 block of McFarland Court",1,0,N/A
336382,"May 5, 2015",California,Bakersfield,"4300 block of Rock Lake Drive",0,1,N/A
337910,"May 5, 2015",Utah,"Salt Lake City (West Valley City)","3200 South and 5100 West",0,1,N/A
334780,"May 4, 2015",Utah,Orem,"800 West University Parkway",0,1,N/A
335396,"May 4, 2015",Connecticut,Manchester,"Esquire Drive",0,0,N/A
334254,"May 4, 2015",Maryland,Baltimore,"North Avenue",0,0,N/A
335231,"May 4, 2015",Maryland,Baltimore,"North and Pennsylvania Avenues",0,0,N/A
335240,"May 4, 2015",California,Gilroy,"500 block of El Cerrito Way",0,1,N/A
334814,"May 4, 2015",Kansas,Topeka,"1600 block of Southwest 33rd Street",1,0,N/A
334733,"May 4, 2015",Michigan,"Clinton Township","34160 Little Mack Ave",0,1,N/A
335578,"May 3, 2015",Texas,Midland,"2410 Rankin Hwy",0,1,N/A
334075,"May 3, 2015",Georgia,Lawrenceville,"2567 Britt Trail Drive",0,1,N/A
333592,"May 3, 2015",Florida,"Panama City","1914 Frankford Ave",1,0,N/A
334494,"May 3, 2015",Louisiana,Shreveport,"400 block of Pete Harris Drive",1,0,N/A
335238,"May 3, 2015",Texas,Texarkana,"1400 block of South Lake Drive",0,1,N/A
341202,"May 3, 2015",Georgia,Hephzibah,"Spanish Trace Drive",0,1,N/A
334149,"May 3, 2015",Iowa,"Iowa City","836 Hudson Ave",0,1,N/A
334990,"May 3, 2015",Minnesota,Minneapolis,"4100 block of Fremont Avenue North",1,0,N/A
333824,"May 2, 2015",Pennsylvania,"Upper Darby","7000 block of Ruskin Lane",0,1,N/A
339494,"May 2, 2015","South Carolina","St George",N/A,0,1,N/A
333743,"May 2, 2015",Alabama,Tarrant,"700 block of Bell Avenue",0,1,N/A
334291,"May 2, 2015",Kentucky,Bardwell,"323 US-51",0,1,N/A
334151,"May 2, 2015",California,"Marysville (Linda)","1900 block of Fernwood Drive",0,2,N/A
333559,"May 2, 2015",Illinois,Chicago,"6200 block of South Wood Street",0,1,N/A
